ip_address,timestamp,login_status,request_type,is_anomaly_ground_truth
192.168.1.9,2024-01-16 13:04:00,success,GET,0
192.168.1.37,2024-01-26 10:33:00,failure,POST,0
192.168.1.49,2024-02-27 13:21:00,success,POST,0
192.168.1.7,2024-01-15 15:59:00,success,GET,0
192.168.1.27,2024-01-25 11:52:00,failure,GET,0
192.168.1.24,2024-03-17 13:32:00,success,PUT,0
192.168.1.5,2024-02-12 08:22:00,success,PUT,0
192.168.1.14,2024-02-24 15:24:00,success,PUT,0
192.168.1.34,2024-03-25 09:43:00,success,GET,0
192.168.1.7,2024-02-10 11:44:00,success,GET,0
192.168.1.35,2024-01-01 10:37:00,success,GET,0
192.168.1.34,2024-01-28 14:32:00,success,GET,0
192.168.1.26,2024-02-03 10:09:00,success,GET,0
192.168.1.40,2024-01-08 08:54:00,success,PUT,0
192.168.1.39,2024-03-04 18:56:00,success,POST,0
192.168.1.22,2024-03-01 08:13:00,success,GET,0
192.168.1.39,2024-02-16 08:45:00,failure,GET,0
